DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
P0150,O2 Sensor Circuit Malfunction Bank 2 Sensor 1,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0151,O2 Sensor Circuit Low B2S1,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,2
P0152,O2 Sensor (High Voltage) B2S1,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",CRITICAL_STOP,5,3
P0153,Oxygen Sensor Circuit Slow Response B2S1,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,4
P0154,02 Sensor No Activity Circuit B2S1,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0155,O2 Sensor Heater Circuit Malfunction (B2S1),"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,2
P0156,O2 Sensor Circuit Malfunction B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0157,O2 Sensor Circuit Low B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0158,O2 Sensor Circuit High B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0159,O2 Sensor Circuit Slow Response B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,4
P0160,O2 Sensor Circuit No Activity B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0161,Oxygen O2 Sensor Circuit Low B2S2,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,4
P0162,O2 Sensor Circuit Malfunction B2S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0163,O2 Oxygen Sensor Circuit Low B2S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0164,O2 Sensor Circuit High B2S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0165,O2 Sensor Circuit Slow Response B2S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,2
P0166,O2 Sensor Circuit No Activity B1S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0167,O2 Sensor Heater Circuit Malfunction B2S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0168,Fuel Temperature Too High,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0169,Incorrect Fuel Composition,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0170,Fuel Trim Malfunction (Bank 1),"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0173,Fuel Trim Malfunction (Bank 2),"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0174,System Too Lean (Bank 2),"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0175,Engine Too Rich (Bank 2),"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,4
P0176,Fuel Composition Sensor Circuit Malfunction,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,4
P0177,Fuel Composition Sensor Circuit Range/Performance,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0178,Fuel Composition Sensor Circuit Low Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,4
P0179,Fuel Composition Sensor Circuit High Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,4
P0180,Fuel Temperature Sensor A Circuit Malfunction,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0181,Fuel Temperature Sensor A Circuit Range/Performance,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0182,Fuel Temperature Sensor A Circuit Low Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0183,Fuel Temperature Sensor A Circuit High Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0184,Fuel Temperature Sensor A Circuit Intermittent,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0185,Fuel Temperature Sensor B Circuit Malfunction,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0186,Fuel Temperature Sensor B Circuit Range/Performance,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0187,Fuel Temperature Sensor B Circuit Low Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0188,Fuel Temperature Sensor B Circuit High Input,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0189,Fuel Temperature Sensor B Circuit Intermittent,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",LOW,5,2
P0190,"Fuel Rail Pressure Sensor ""A"" Circuit","Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0191,"Fuel Rail Pressure Sensor ""A"" Circuit Range/Performance","Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0192,"Fuel Rail Pressure Sensor ""A"" Circuit Low","Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,2,3
P0193,"Fuel Rail Pressure Sensor ""A"" Circuit High","Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,3,3
P0194,"Fuel Rail Pressure Sensor ""A"" Circuit Intermittent","Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0195,Engine Oil Temperature Sensor Malfunction,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0196,Engine Oil Temperature Sensor Range Performance,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,3
P0197,Engine Oil Temperature Sensor Low,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,2
P0198,Engine Oil Temperature Sensor High,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,2
P0199,Engine Oil Temperature Sensor Intermittent,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,4,2
P0200,Fuel Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0201,Cylinder 1 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
C0106,P0106 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0107,P0107 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0108,P0108 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0109,P0109 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0110,P0110 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0111,P0111 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0112,P0112 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0113,P0113 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0114,P0114 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0115,P0115 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0116,P0116 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0117,P0117 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0118,P0118 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0119,P0119 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0120,P0120 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0121,P0121 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0122,P0122 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0123,P0123 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0124,P0124 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0125,P0125 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0126,P0126 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0127,P0127 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0128,P0128 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",LOW,3,3
C0129,P0129 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0130,P0130 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0131,P0131 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0132,P0132 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0133,P0133 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0134,P0134 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0135,P0135 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0136,P0136 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0137,P0137 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0138,P0138 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0139,P0139 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0140,P0140 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0141,P0141 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0142,P0142 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0143,P0143 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0144,P0144 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0145,P0145 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0146,P0146 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0147,P0147 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0148,P0148 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0149,P0149 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0150,P0150 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0151,P0151 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0152,P0152 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0153,P0153 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0154,P0154 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0155,P0155 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0156,P0156 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0157,P0157 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0158,P0158 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0159,P0159 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0160,P0160 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0161,P0161 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0162,P0162 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0163,P0163 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0164,P0164 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0165,P0165 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0166,P0166 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0167,P0167 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0168,P0168 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0169,P0169 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0170,P0170 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0171,P0171 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0172,P0172 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0173,P0173 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0174,P0174 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0175,P0175 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0176,P0176 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0177,P0177 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0178,P0178 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0179,P0179 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0180,P0180 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0181,P0181 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0182,P0182 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0183,P0183 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0184,P0184 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0185,P0185 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
B0106,P0106 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0107,P0107 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0108,P0108 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0109,P0109 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0110,P0110 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0111,P0111 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0112,P0112 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0113,P0113 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0114,P0114 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0115,P0115 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0116,P0116 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0117,P0117 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0118,P0118 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0119,P0119 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0120,P0120 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0121,P0121 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0122,P0122 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0123,P0123 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0124,P0124 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0125,P0125 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0126,P0126 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0127,P0127 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0128,P0128 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",LOW,3,3
B0129,P0129 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0130,P0130 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0131,P0131 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0132,P0132 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0133,P0133 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0134,P0134 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0135,P0135 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0136,P0136 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0137,P0137 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0138,P0138 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0139,P0139 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0140,P0140 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0141,P0141 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0142,P0142 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0143,P0143 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0144,P0144 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0145,P0145 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0146,P0146 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0147,P0147 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0148,P0148 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0149,P0149 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0150,P0150 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0151,P0151 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0152,P0152 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0153,P0153 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0154,P0154 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0155,P0155 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0156,P0156 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0157,P0157 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0158,P0158 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0159,P0159 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0160,P0160 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0161,P0161 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0162,P0162 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0163,P0163 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0164,P0164 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0165,P0165 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0166,P0166 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0167,P0167 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0168,P0168 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0169,P0169 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0170,P0170 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0171,P0171 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0172,P0172 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0173,P0173 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0174,P0174 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0175,P0175 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0176,P0176 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0177,P0177 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0178,P0178 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0179,P0179 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0180,P0180 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0181,P0181 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0182,P0182 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0183,P0183 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0184,P0184 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
B0185,P0185 OBD Code,"Gövde Elektroniği, Aydınlatma & BCM",MEDIUM,3,3
U0264,Lost Communication With Camera Module Rear,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,LOW,4,3
U0265,P0265 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0266,P0266 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0267,P0267 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0268,P0268 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0269,P0269 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0270,P0270 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0271,P0271 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0272,P0272 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0273,P0273 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0274,P0274 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0275,P0275 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0276,P0276 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0277,P0277 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0278,P0278 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0279,P0279 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0280,P0280 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0281,P0281 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0282,P0282 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0283,P0283 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0284,P0284 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0285,P0285 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0286,Lost Communication With Radiator Anti Tamper Device,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0287,Lost Communication With Transmission Fluid Pump Module,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0288,Lost Communication With DC to AC Converter Control Module-A,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0289,Lost Communication With DC to AC Converter Control Module-B,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0290,P0290 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0291,Lost Communication with Gear Shift Control (GSC-B) Module B,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,5,3
U0292,Lost Communication with Drive Motor Control Module B,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,5,3
U0293,Lost Communication With Hybrid Powertrain Control Module,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0294,Lost Communication With Powertrain Control Monitor Module,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0295,Lost Communication With AC to AC Converter Control Module,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
